mean,std,min,max,range,rms,skewness,kurtosis,hr_mean,hr_std,rr_mean,rr_std,lf_power,hf_power,lf_hf_ratio,label,segment_id
4.681811941602328e-05,0.4564268606467239,-2.2644485660369384,3.233221387669781,5.497669953706719,0.456426863047915,1.6934060648860998,15.935507436523942,62.84845413076534,4.41020891777737,0.9546774193548386,0.06642283279054664,0,0.0002534528215875815,0.0,N,0
0.0003797453006052704,0.4371593821710858,-2.0147164984388057,3.135051397479575,5.14976789591838,0.43715954710688726,1.836612241384625,17.107967087177943,59.43586299529887,5.326163224080265,1.0094915254237287,0.08743857367014683,0,0.00017161854593592194,0.0,N,1
-0.00040931895852160637,0.46037284214757934,-2.1038446866707856,3.236416646475192,5.340261333145977,0.4603730241109374,1.9758155423559622,16.77711642423115,61.87658495350802,3.93042986973158,0.9696721311475411,0.06204089643037439,0,0.00022444901962982895,0.0,N,2
-0.00022467878105804842,0.47146378095123737,-2.089183555137777,3.1555264181658336,5.24470997330361,0.47146383448721807,1.856328495646638,16.685909857236464,61.224489795918366,4.0826578131051505,0.98,0.06105627611031497,0,0.0003954619020748665,0.0,N,3
8.323078789669099e-05,0.4949156789153789,-2.110925267652919,3.135137149121258,5.246062416774176,0.4949156859139085,1.7460291421298395,15.680052546092067,64.035236320515,5.365983711456151,0.9369841269841269,0.06012249191244199,0,0.00016039695789233434,0.0,N,4
0.00010128710463032371,0.5047376921169864,-2.293801988455305,3.6530121563785194,5.946814144833825,0.5047377022797676,1.695703076657403,15.136877352457201,64.28930185836263,4.243808296461963,0.93328125,0.05953083989360053,0,0.00027796754583026884,0.0,N,5
2.5938322286846893e-05,0.46753236223398675,-2.132213682634454,3.2071064111368077,5.339320093771262,0.4675323629535054,1.7442645283349067,14.362141086630658,63.970214926383484,4.854966103121812,0.937936507936508,0.06778019400176283,0,0.0008154706085472397,0.0,N,6
0.00012768540656268735,0.42906886325244153,-2.1386027523878983,3.252761938427916,5.391364690815815,0.42906888225121315,1.9840955675481597,17.319789220621438,58.43828715365239,1.679204140218823,1.0267241379310346,0.029559287649160357,0,0.0001407964620770141,0.0,N,7
-3.291968386454987e-05,0.41583539684107773,-1.8581772097392821,2.8057173735868584,4.66389458332614,0.41583539814412407,1.9921259525594506,17.634604091623764,58.27227807122166,1.9590721981375487,1.0296491228070177,0.03489155692778082,0,0.00010631902209835445,0.0,N,8
0.00029201113513194904,0.4209360179216744,-1.9918193991024153,2.970365847258776,4.962185246361192,0.4209361192084367,1.9670639684342976,17.18652639491176,58.86332882273342,1.6905962775312302,1.0193103448275862,0.02899833936776366,0,0.00012360388471337042,0.0,N,9
-0.0004049226499594714,0.44072053924281246,-2.12399974209556,3.3452089578029436,5.469208699898504,0.44072072525901007,1.9363966398877461,17.80354449783267,59.324923286737125,5.784977610805294,1.0113793103448276,0.089912759937199,0,0.00020330676993008347,0.0,N,10
0.00037215438167799994,0.42920985692428454,-2.080576674629322,2.921368471636533,5.0019451462658555,0.42921001826594013,2.160500893940864,18.115046530928993,58.5759973068507,4.307642038313131,1.024310344827586,0.06759698189971254,0,0.00037621599179646234,0.0,N,11
0.00012429913232754285,0.42909597119764115,-2.1621548565058326,3.022381265129057,5.18453612163489,0.42909598920092595,1.8511116336567581,16.893327135452513,60.20408163265306,3.6562958151505667,0.9966101694915255,0.05907794820724611,0,0.0001753906237882795,0.0,N,12
-0.0005778322145759172,0.4255750364524906,-2.2252903991829305,3.1098866340396873,5.335177033222617,0.4255754287333879,2.0068029504651483,17.621995289172478,59.82761534561433,4.3584327466529365,1.0028813559322034,0.07180602041370192,0,0.00022076158696448747,0.0,N,13
-1.0592450600373689e-05,0.43748917201600646,-2.1518792823665027,3.238959516685612,5.390838799052115,0.4374891721442382,1.9381734631673295,16.97955785338117,59.85796415285762,4.8609911096753295,1.0023728813559323,0.07863968427292449,0,0.00029104410324164897,0.0,A,14
4.9026438286661644e-05,0.44385797553082246,-2.382830524098723,3.4209693762402975,5.803799900339021,0.4438579782384359,1.9281280489566672,17.148032005288766,60.3116099849221,4.7944740675976325,0.9948333333333333,0.07557538546966791,0,0.0002076042663334814,0.0,A,15
0.00010352986261016492,0.4565824561177206,-2.2706900285497054,3.3552736173004427,5.625963645850148,0.45658246785539486,1.725509568418616,16.487510777984227,61.15288220551379,5.570142273882224,0.9811475409836065,0.08772345445299308,0,0.000265125371020359,0.0,A,16
-0.00018208234772192026,0.4332549622972526,-2.173439628965304,3.265578814745085,5.439018443710388,0.4332550005587646,2.0192302139642173,17.99834834057264,59.18742685169705,5.861033107386697,1.0137288135593219,0.09651377885443017,0,0.0002436404420714793,0.0,A,17
4.4060535279186374e-05,0.47386745438632194,-2.3158860570878796,3.424127171079966,5.740013228167846,0.47386745643471195,1.562649577931022,15.169131457430613,63.86213887480992,5.802937478093405,0.9395238095238096,0.0868208988707536,0,0.0002703522255873462,0.0,A,18
0.00021736857358510076,0.47347888900449603,-2.312254054212049,3.535914534582002,5.848168588794051,0.4734789389001676,1.5577848168840138,15.680576054826194,62.84845413076534,5.708755532766559,0.9546774193548386,0.0869504445802039,0,0.0005015308170458571,0.0,A,19
-9.261041207089304e-05,0.4483506798278235,-2.274136108461662,3.390034342441346,5.664170450903008,0.4483506893925333,1.616716283810706,15.625896705671906,63.52459016393442,5.98825759862477,0.9445161290322581,0.08691258900154278,0,0.00039871851706132854,0.0,A,20
-5.097791015951854e-05,0.44309602498552064,-2.3776027224874072,3.361912539128618,5.739515261616026,0.44309602791800845,1.520934958308119,15.967435881594913,61.960385982732355,4.237066288576457,0.9683606557377049,0.0636893157745654,0,0.00019539715054294767,0.0,A,21
0.00048490514056428487,0.45691134849340803,-2.3654624009400274,3.4666138640413213,5.832076264981349,0.45691160580035606,1.4416462656485045,15.255300703243126,62.68958543983822,4.343579970830946,0.9570967741935484,0.06421704870540908,0,0.0003371316840738765,0.0,A,22
